Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cote d'Ivoire,CIV,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,32.42892526,25.83567408,23.63799596,19.94021551,16.2293162,18.96443341,22.2776473,24.29404679,22.54902314,22.88827005,22.74211958,22.80456963,25.50520921,22.93510759,20.78947119,30.90806052,29.54541688,28.91261478,31.37878053,30.39847229,26.04004622,26.72900691,27.26553537,34.39917265,49.46109012,61.5278562,61.06067157,70.11091661,82.70571366,73.01493483,82.34537733,70.49771059,102.4910393,130.9558774,117.2620482,100,88.16509312,100.8560212,115.0794137,109.969933,111.7309493,146.9422726,
Cameroon,CMR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,26.41717458,23.52596974,19.95668282,20.18007237,18.33245118,18.98135249,28.08806248,28.89688104,20.99532058,20.78775789,23.07952037,19.34124872,19.1709451,18.16264215,17.86094261,19.83550746,20.29872198,22.48244758,24.73234666,21.80416917,24.54424151,30.6383318,30.86993906,35.78993899,39.80837457,45.24613254,52.11940884,77.03429512,94.06816536,73.48091036,84.92182924,112.5015556,107.7812176,110.003936,124.9592937,100,86.12914781,79.34699029,93.56917902,103.6235665,88.49599084,100.9145918,
"Congo, Dem. Rep.",COD,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,12.42065231,11.61931991,10.60538911,9.918532754,9.615988888,10.19654604,10.49091305,14.50575195,13.1647467,15.74045801,14.2195618,10.66262714,7.645365315,5.020592838,5.453966487,10.79572028,13.49774901,9.543862939,13.65887916,7.040148244,8.463051446,9.785558167,13.39239468,18.5250098,25.42633822,33.346505,35.84030399,42.14173245,53.29689692,48.33904604,55.77582236,68.17044955,75.60722586,78.0861513,87.83634424,100,68.06861717,71.92735743,98.29426386,109.38013,82.58662804,127.6646601,
"Congo, Rep.",COG,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,3.462104571,2.79288366,4.725609035,3.995259563,3.808557298,3.686972117,3.67855122,6.038233349,6.860195525,6.347790709,3.827032722,3.664255422,2.782675017,3.587561144,3.890682622,6.346231056,14.69978387,8.780267218,6.447636988,8.011115848,4.407717083,6.464651723,6.398298991,7.87701698,9.184971481,12.35664147,19.07974655,37.2412661,33.55218701,42.15401278,41.41753539,66.47145425,69.65666024,79.35429184,95.72666751,100,106.8312027,43.22690799,33.03995341,21.25588861,18.08915487,21.8205693,
Colombia,COL,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,8.76560714,9.620598831,10.13670156,9.181449053,8.31961299,7.659963409,7.143120747,7.994782743,9.252482547,9.256737158,10.33962797,9.075453762,12.05423593,18.18660925,21.98135168,25.62618418,25.31299971,28.44687917,27.07241931,19.71711675,21.34482499,23.74134279,23.51399272,25.69203986,30.97751317,39.22556718,48.39711946,60.85554172,73.38249827,60.8567016,74.89336575,100.3236727,109.2310509,109.8770581,118.4455111,100,83.03988211,85.23446395,94.77447271,97.49346028,80.44874806,113.0301065,
Comoros,COM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,8.181826001,9.097945067,9.178372992,9.666789849,12.08525194,10.2527326,10.44218817,14.55984486,14.77340069,11.9677878,14.50278603,16.34736956,19.27157146,16.70156178,14.80984635,29.49879771,26.52129208,25.76654801,25.21929835,25.80704032,20.227747,23.87997911,24.81644887,32.7764419,40.0823108,46.20916426,53.95423749,64.7620351,84.10575463,98.54424552,109.0135093,129.5751078,128.0060527,133.2118881,130.292467,100,102.6955005,118.5093128,113.9913144,123.9469245,131.1558687,153.4644516,
Cabo Verde,CPV,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,11.22403809,11.72630774,14.53175027,15.70451844,16.12624947,14.24927739,17.71353082,16.63333654,17.57745117,18.49375391,22.44751332,24.26952379,29.77512094,25.49705492,34.59452569,41.77678303,38.73800199,38.90354902,37.76955194,40.7601588,38.0599214,38.73800199,45.69097671,58.10700298,71.40324272,72.54353061,89.74949427,124.140066,136.6264498,117.4087588,122.8954835,156.8505011,126.752729,119.9999007,127.0642569,100,110.2407385,130.6865442,135.1369081,131.7059234,119.195674,132.5043076,
Costa Rica,CRI,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,9.465856506,7.42630978,5.462961851,6.070094169,6.720856438,6.748509229,7.051460879,8.495550908,8.663311154,10.55353283,12.22683374,11.53182701,14.99825758,21.60051428,23.28057477,25.13331154,26.58723367,30.53850979,38.33721045,39.04942336,39.25774103,40.36692508,44.17071965,47.08962503,50.80738874,60.36910821,70.96399733,79.59332627,94.45946499,70.01993114,83.38605973,99.6698647,108.0959764,111.3854291,107.5939247,100,94.98035111,103.2118672,112.3864071,107.988014,91.81752914,127.3736945,
Caribbean small states,CSS,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,55.58978271,55.93162404,56.71783104,61.62307545,69.79275386,68.22033982,77.76737469,64.81060743,64.76786852,69.42328192,57.64077866,31.53365059,18.67236492,16.95467826,20.10804332,24.14041536,27.38762167,34.07003045,35.8645392,37.3001462,41.38684819,41.35060881,35.68508833,39.93380143,47.98345496,69.08291288,87.65764228,93.02255691,131.3687906,82.19490126,98.23795477,121.70848,118.5127761,125.6754296,111.4048124,100,87.75920291,86.92258582,98.13399291,84.60681503,61.78237277,72.51524414,
Curacao,CUW,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0443951,147.1811712,124.4495006,118.7376118,100,93.46151335,95.89932754,114.712411,95.38682509,79.00567996,78.70731867,
Cayman Islands,CYM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75938174,40.96216474,41.57051372,54.10250273,55.20767005,67.42534542,61.6460301,59.71959166,66.91838793,84.15494242,123.0689989,107.4141518,106.8869095,114.5981197,94.85269984,88.36846283,97.53550006,97.38577776,99.35047661,103.7676789,100,103.7383045,111.2988656,126.8784802,144.7511649,135.5828389,155.9704382,
Cyprus,CYP,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.59889479,56.70708665,52.65357007,52.47416683,51.51407471,54.76597205,55.85705699,58.17790849,63.58848241,78.33285178,89.92702833,98.64279379,122.659221,151.546247,111.5572216,122.0082551,123.5536645,103.8792754,89.89982186,113.8445208,100,111.4813332,131.4349331,153.9825146,129.9490107,124.7376012,144.7778759,
Czechia,CZE,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74493721,19.66550745,19.17386976,20.04749932,20.13471584,22.61836474,25.67651456,28.75999539,36.59172643,49.49444271,54.12394934,65.92236108,83.59211096,100.4765867,74.31015345,89.59274813,107.6121507,100.0339678,102.1017414,109.1060928,100,101.1857074,115.5536206,130.6261374,126.6509478,121.034835,149.6193134,
Germany,DEU,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.13381269,43.61686292,42.40742812,44.81036109,45.14101748,47.18434201,46.24723766,46.64329128,57.52010562,68.09246271,73.9272365,86.25786011,100.3663479,112.7419879,88.12853449,100.3502891,119.3826769,109.8674581,112.3670968,114.8469569,100,100.3990175,110.6338129,122.1876626,117.3952003,111.4781123,135.104738,
Djibouti,DJI,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,24.46369609,25.72707947,25.95678553,25.38252036,25.4973734,23.0854597,21.13295813,23.54487183,23.0854597,22.62604756,24.69340215,24.62438177,25.11359933,24.23404173,22.55958635,20.29818821,19.78125642,20.2177766,22.45781435,22.262529,23.72142538,22.51525121,22.63724711,27.36671348,30.02328338,31.85643836,38.56506424,54.36181044,65.89122729,51.77496889,42.95002428,58.65234427,64.83875416,82.64567578,92.24360574,100,267.2811536,410.7505525,413.8667323,475.3654179,334.4221278,460.7240716,
Dominica,DMA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,22.32848508,23.25992747,22.234821,21.11085211,27.07636385,25.90954364,26.13677268,31.08537357,40.99381503,50.14259401,55.22574334,51.33821592,49.38016844,43.88161894,45.11484698,52.75940252,62.10514011,62.90315793,61.81201934,64.62074283,69.42240712,61.24214018,54.22968139,59.81533856,67.51174585,77.29693085,78.02342155,91.50510737,115.480704,105.3065613,104.6141978,105.6844187,97.38622284,94.8991374,107.6543231,100,99.99252001,92.57333862,141.3071223,149.2475631,99.64984456,107.9726981,
Denmark,DNK,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.65455022,52.82426565,52.43822197,54.69017279,53.48620119,53.07547208,52.93197541,58.76974188,67.07165994,79.6013508,88.27233807,99.86471078,114.4869018,127.7257223,97.09219004,96.99779537,111.7264553,107.3604022,113.715594,116.291804,100,99.87185299,108.5657171,120.0075409,114.6702163,114.803685,140.5079579,
Dominican Republic,DOM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,11.61683376,11.53994026,10.01389998,10.04938929,9.729985506,10.56989915,11.88300358,10.82554047,15.55614704,19.02226954,17.78014373,18.0640582,22.82554047,27.52787389,29.00068021,30.57995445,33.87454529,39.09147369,44.93537988,47.56158873,56.06719308,51.92677372,52.27575192,45.11282642,46.65661135,58.37399818,72.00721617,80.42468871,94.59616123,72.72883212,91.61624223,102.9692722,104.9265075,99.80185136,102.1695797,100,102.9107148,104.8963416,119.4647029,119.8817023,101.1741046,142.8042469,
Algeria,DZA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,20.35621875,21.79054272,20.73215045,20.04776199,19.83377011,18.97201902,17.79024403,13.57595345,14.82520335,18.25678489,18.85441988,20.80155322,22.09514377,22.26479499,22.9723177,19.53502765,17.58152489,16.80468135,18.18111485,17.72078449,17.73819195,19.22556187,23.1505551,23.94568875,35.14100034,39.37371862,41.49936172,53.44280685,76.3587482,76.00092839,78.28130439,91.38331206,97.43917063,106.43302,113.3031604,100,91.07771459,89.0855286,89.61009245,81.10734595,66.51967042,69.62980156,
East Asia & Pacific (excluding high income),EAP,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,10.4717683,10.43830772,10.07953591,6.91239878,7.511436162,8.209925832,8.412548251,10.46340315,7.963154033,8.619817975,8.667685198,11.14888038,11.29759408,11.90732026,16.83253219,19.48738529,18.28471617,23.02679885,25.91182918,14.02204669,17.29307994,24.9233531,29.88664625,31.14949762,38.22971895,47.80608633,56.29526946,64.56677873,87.61016837,70.12691716,95.69141341,113.568396,118.3985725,126.1555303,128.8517259,100,75.86312059,92.9906477,107.7122775,104.8626243,83.26991893,119.3755096,
"Egypt, Arab Rep.",EGY,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,7.954744454,14.37461779,14.85889008,16.81891122,17.62177595,18.17535159,18.82680961,26.55820872,38.13484703,30.72901323,27.47041364,13.18019077,13.62599758,13.44524253,16.72626669,18.4647812,20.47786831,20.78066505,25.42894893,25.20228396,22.93132255,21.03997703,20.08658256,20.36996256,25.08887281,35.31165255,42.94208324,58.35719004,76.10265203,70.69824141,83.2460251,92.65234214,108.8498443,104.0986159,105.0523799,100,87.75442791,96.93742724,113.2538459,111.5534652,94.13124863,131.3473433,
Euro area,EMU,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.77748986,55.80628506,44.45843138,54.19882352,51.49735297,49.83019607,50.01529411,46.21274511,41.47058825,52.73843136,42.43519609,47.05882353,48.03921568,48.52941179,50,58.97058826,57.84313726,64.70588237,93.13725494,95.09803926,101.9607843,110.7843137,100,93.77450984,100.5882353,104.4117647,112.3529412,96.07843142,113.1372549,
Spain,ESP,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.40937458,38.81849772,37.09403439,43.77985072,43.44146977,49.94593829,49.59081718,52.94348543,66.89164783,82.83786073,92.60369639,105.4016385,124.835577,134.9371346,94.02487121,104.8626852,120.7646316,108.1728555,109.2252209,115.074142,100,99.70174518,112.8681986,125.2397881,119.5281511,104.5986903,134.0948593,
Estonia,EST,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.53287749,22.20188414,30.55513646,32.96539063,28.29638398,34.79029736,36.01608378,40.3752006,54.86427139,57.4049272,70.50651797,92.61751487,107.9611241,110.3654353,69.82923656,84.61337659,120.2321741,124.54463,127.1180131,125.9910449,100,103.0142939,114.8230183,131.8050732,124.1296027,119.4293128,162.5809711,
Ethiopia,ETH,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016996429,4.709115412,6.179331605,6.856622822,8.388765486,6.665485373,9.080295297,9.206926076,7.546482182,10.84257669,9.540800265,16.08142689,17.2061178,24.51652787,31.17763636,34.77796206,49.55411596,45.91017299,51.50112263,53.26448772,71.32595305,73.19095207,91.9441268,100,98.36505245,94.3647805,91.63697984,87.13994055,78.52006637,95.63228583,
European Union,EUU,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.76970288,51.93288258,52.3041672,54.48956306,53.19262777,56.85570138,54.01113616,56.62427212,70.3512998,85.12816004,97.24615203,114.8027577,135.2041843,151.880726,100.7604955,113.8559379,139.4414389,126.5396769,128.395121,127.0316964,100,100.6800788,116.8071576,130.1079171,121.9852584,112.970231,142.2715749,
Fiji,FJI,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,27.17458936,30.52028091,24.61046636,23.41229973,21.74547234,21.342893,21.012776,18.31358976,22.31526134,27.9734638,36.442809,31.51358067,30.46488274,34.81059338,40.053938,42.86658256,47.43196975,46.37472216,34.6969424,43.39520634,39.88706674,42.57824235,43.29909295,57.90833184,69.48999822,77.22712801,86.70554457,86.52465911,108.7946177,69.19026853,86.90858414,104.8535832,108.2524419,135.7952784,156.2065958,100,111.3190365,116.2942032,130.6945876,131.401646,83.16448609,101.671172,
France,FRA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9878599,51.60853994,49.93830565,53.92318015,55.32087278,59.23745615,57.57395663,57.68856891,69.8790175,82.5120981,88.32538558,94.94725973,110.5303998,125.5864308,98.26805305,107.0628068,126.1529711,118.1612859,119.3870633,118.5470567,100,99.45662394,108.5107596,118.5162561,114.6997476,101.8464094,125.1146888,
Faroe Islands,FRO,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.60348088,40.64535849,39.32713065,42.51284794,51.63059052,58.5512867,54.92616013,54.26704621,81.07101237,68.98725714,81.62027397,86.78333299,111.5920514,108.5424412,86.06270179,85.68744624,108.4463204,126.672578,122.5073075,115.4414803,100,107.6715559,120.7931719,134.7667166,134.8565758,136.8830216,162.207277,
"Micronesia, Fed. Sts.",FSM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.67745233,62.10520405,61.99792933,62.23805008,60.3750873,66.58517112,70.99715596,65.0446562,73.54804905,82.76120147,81.21320225,85.29463127,88.27212849,96.80171634,107.0994661,104.7132272,117.304286,120.7744985,117.0616705,100.3424059,100,116.0032681,114.396642,123.4781957,120.9959086,129.1038818,122.8669793,
Gabon,GAB,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,21.21110212,26.53876333,27.31202227,21.57702632,22.78813468,26.91630767,27.28012199,23.05209136,24.9200998,24.1456757,28.91569613,26.27710547,22.03361282,26.61289289,23.82216973,27.80833491,30.16057605,34.80779582,34.78446196,26.52869404,29.97034212,31.60412144,35.790813,38.02260105,42.48526267,46.38479026,54.38845803,68.01501573,80.81933907,78.85775071,94.0451537,115.5686111,114.4249687,123.2594791,127.8728018,100,100.8379602,110.0794372,120.3392619,117.483461,107.489383,108.591357,
United Kingdom,GBR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.42378519,45.54515721,48.8146951,50.93844838,51.61950013,55.11057158,54.56889426,57.789396,63.39678038,74.70325593,81.53499412,95.4636898,98.88093912,100.5334428,82.39299314,93.82418717,107.4432991,110.3519781,104.7795917,110.1782586,100,101.067944,101.7459535,106.737585,110.5087381,101.3091904,110.1223562,
Georgia,GEO,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.369642342,9.410572168,12.93097544,12.15018561,9.446050161,9.717080119,10.3146446,10.9036615,15.62949467,25.28046792,34.10818733,50.37799816,71.43816007,86.31837047,61.64404202,72.01073928,96.77684478,110.0913661,109.8995931,117.828231,100,100.5698396,110.3680671,128.2385655,130.3946413,110.3091653,138.4203389,
Ghana,GHA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,8.39168202,8.221354808,5.242085768,18.6843228,4.517856837,6.435967266,7.773493119,8.597323694,6.731493531,9.48657895,8.914112978,7.844939844,16.1265151,29.30386394,15.67939687,14.17498325,15.6743453,17.29550407,19.05516945,25.86910121,22.10120118,23.42358668,20.20127649,23.84066614,30.25565427,39.7124855,50.15707319,59.86842984,76.26042513,59.75658481,81.11445474,117.6208647,131.9204667,130.7104461,108.4302632,100,95.95285874,93.92717151,97.54186018,99.59851645,92.30229942,101.2149964,
Gibraltar,GIB,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.39670612,55.38497152,45.55163677,54.37002126,62.25474124,61.73106066,55.888898,49.28076607,59.95162402,68.61457722,64.47466703,81.82450973,102.1042427,99.11748171,86.69187115,80.55357806,90.16878517,77.38480185,95.96656435,117.0586568,100,106.5021179,112.941098,125.7753137,109.0908333,96.25661762,107.8074118,
Guinea,GIN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,12.31125003,16.83923659,13.65696085,11.64803843,14.14503351,16.9752531,15.61668387,20.46904907,27.30589658,28.39567021,31.85330756,31.50768062,33.74194453,34.01552784,30.55013895,37.34497747,29.55000086,28.27432251,24.48176115,25.36443481,27.92289266,27.42101061,30.43230295,29.20041063,35.58800046,37.41302612,43.61993841,55.55423749,62.32782023,48.36728642,64.1003764,96.06889471,102.8383711,85.28618682,108.2431847,100,202.096042,158.9624729,154.4719972,158.3209764,170.0668415,186.7913767,
"Gambia, The",GMB,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,39.30631327,29.94384241,24.53186943,27.42986761,23.81752892,22.17986884,24.79992535,30.22306732,32.68594991,38.30015302,44.62156751,47.93115507,51.89282193,61.87576623,50.40734541,43.41032145,61.40291388,66.16411196,54.29431786,45.69322133,44.50607531,31.89205397,38.22548268,37.24087502,54.47043819,61.77990656,61.71064843,76.38480126,76.68634777,72.3380804,67.8367788,81.07769319,90.44681704,83.35868905,92.15430642,100,79.97883329,130.5256089,161.2207588,147.738274,138.4724423,144.5519246,
Guinea-Bissau,GNB,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,32.20085626,29.14437721,29.07342969,32.06323452,28.0980187,35.12252338,35.12252338,40.97627726,38.78849528,45.37390989,50.18189064,44.43221648,56.40647985,35.95832236,95.87336666,64.22499497,42.03977313,42.80160324,30.46933923,24.40779817,28.77641023,29.95906864,28.50943628,31.40870099,40.1064951,59.51832431,69.98447274,92.4911781,109.5028873,97.72986433,94.92952302,116.0242246,87.8346739,88.32064963,103.5001409,100,111.2266142,140.469375,137.2719693,161.9741878,144.3118672,171.4890913,
Equatorial Guinea,GNQ,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,0.745366101,0.772227676,0.866606641,0.540229992,0.497512706,0.559530005,1.467686902,1.634515453,1.737929675,1.555270969,1.729777499,1.909386594,1.590250645,1.70472184,1.049148929,3.432560314,8.284129716,9.370719449,8.992740659,12.0565135,12.79408845,23.06340112,14.3827114,25.75838649,30.97814763,37.16242985,57.30389946,78.50495222,107.4282444,158.7771908,155.5999449,197.7835579,212.9038443,173.1485548,168.6635318,100,65.891927,80.62132118,87.57471903,64.76790843,45.33315931,53.89970741,
Greece,GRC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.35909232,60.27495034,57.54596667,64.68240989,65.31348965,71.38268919,68.41896983,67.47787693,95.86605608,112.7676315,116.3506866,135.9780268,167.8531129,197.8785912,148.4376496,143.0194588,144.220444,135.3594632,133.4173509,132.4807041,100,100.0494756,114.3403102,136.5306805,133.3392097,119.4750451,162.1317021,
Grenada,GRD,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,13.12171151,14.19951244,14.75304699,14.95154801,14.62403179,18.09874031,21.13813684,23.27711855,24.0901208,25.88065431,27.76792963,32.30737293,27.85521153,30.9328135,31.02976436,33.23969257,40.93104903,46.61616338,53.80293503,54.30268098,64.19114113,56.99093252,53.49620552,68.39449555,62.75723206,88.21336113,80.35398897,98.15478412,97.66525355,75.76245531,85.48908704,90.20777494,91.7411536,99.04517282,91.28035749,100,94.22617337,112.9842549,125.5233354,127.593289,105.6372634,120.9205111,
Greenland,GRL,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,51.72695446,46.3476036,43.09790777,41.14178019,44.0286459,46.74624347,56.77597219,80.04868458,81.90479726,62.90511933,70.25306024,64.34429292,71.97476799,54.57548638,61.77577115,65.0881357,70.3371789,59.53914717,61.33881911,61.33881911,54.74002195,48.59114278,58.03942056,68.98742495,81.88507394,88.85880274,98.97235927,113.517308,134.1913395,111.3424044,121.2427737,137.2954737,129.0834206,143.1588049,130.0458186,100,110.0170407,114.0032194,124.3498334,147.8129066,143.5550327,128.6559985,
Guatemala,GTM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,9.779982198,10.33096022,8.493652909,6.890896776,7.82347174,7.188904656,5.865309084,8.855790618,9.527501599,10.12015177,10.08943309,11.32827693,15.49108597,15.90560453,17.02010505,18.66523853,17.83586134,21.83648665,26.36603125,25.8507176,29.31675461,31.78617843,43.41786754,46.07153439,53.71110172,59.51730895,67.54350327,76.96144123,82.46435606,65.37113594,78.4495582,94.17937971,96.34154281,99.30944836,103.6399332,100,96.37590419,104.2415902,111.67575,112.7108649,103.2039402,150.8342086,
Guam,GUM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,56.60282002,23.49017031,21.65057866,26.88633951,37.64087531,41.17855156,31.98059331,19.81098701,32.40511446,34.81073431,65.23475004,66.93283465,53.20665082,32.26360741,42.31060796,62.41134752,56.73758864,43.97163119,55.31914892,46.80851063,59.57446807,60.9929078,62.41134752,85.10638298,99.29078014,127.6595744,156.0283688,141.8439716,127.6595744,120.5673759,134.751773,156.0283688,173.0496454,96.45390068,152.6718998,100,101.1347518,107.8014184,151.7730496,148.9361702,84.39716312,114.751773,
Guyana,GUY,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,23.29347631,25.14032945,16.50739624,14.46748652,12.38078233,13.25717927,14.17243445,15.60689661,12.6744823,15.17798649,18.27553355,18.02080937,26.01619731,28.4707907,29.75716835,35.37047466,40.06757845,42.87201662,36.20273532,32.18020918,38.4151247,39.15258784,37.74470368,38.62329042,43.66425316,52.84828372,59.62905604,71.02574419,87.97465809,77.81375704,93.66452132,118.6980424,133.862966,125.6972379,120.0925181,100,97.06355593,110.2172164,161.5848753,270.8567981,150.8581389,293.3628319,
High income,HIC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
